respondent_id,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072,C073,C074,C075,C076,C077,C078,C079,C080,C081,C082,C083,C084,C085,C086,C087,C088,C089,C090,C091,C092,C093,C094,C095,C096,C097,C098,C099,C100,C101,C102,C103,C104,C105,C106,C107,C108,attention_flag,logic_flag,duplicate_flag,straightline_flag,visit_depth_bin,perception_mean,importance_mean,performance_mean,cognition_mean,motive_count,new_project_pref_count,promo_pref_count
745,2,5,1,5,3,2,3,2,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,3,5,1,1,0,0,1,0,0,,,,,,,,,,,0,1,0,0,1,0,1,0,0,4,5,5,3,5,5,4,5,3,4,3,1,3,1,2,1,3,2,2,3,2,1,3,1,4,5,4,4,3,4,5,3,4,5,1,2,2,3,2,3,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,,1,0,0,0,1,3.692308,2,4.100000,2,4,3,3
746,1,3,3,5,3,1,4,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,2,3,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,2,2,1,5,5,5,3,1,2,1,5,4,3,5,1,1,2,2,2,2,1,2,2,1,2,1,4,2,1,2,2,1,2,3,3,5,4,4,2,3,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,,1,0,0,0,0,3.153846,1.600000,2,4,4,4,3
747,2,1,4,5,3,3,2,2,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,3,3,1,0,1,0,0,1,0,,,,,,,,,,,0,1,0,0,1,0,0,0,0,5,4,4,5,4,4,3,4,3,4,3,3,5,5,4,5,4,4,4,3,5,3,5,5,4,4,4,3,4,4,4,3,3,3,5,5,4,4,5,3,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,,1,0,0,0,1,3.923077,4.200000,3.600000,4.500000,4,4,3
748,1,5,5,2,5,3,2,2,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,3,2,0,1,1,0,0,1,0,,,,,,,,,,,0,1,0,0,1,0,0,0,0,5,5,3,4,4,4,5,4,5,4,4,4,4,3,4,3,5,5,4,5,4,4,5,4,4,3,4,5,4,5,4,4,4,3,5,5,5,3,4,3,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,,1,0,0,0,0,4.153846,4.300000,4,4.500000,4,4,3
749,1,3,3,5,2,1,3,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,3,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,,,,,,,,,,2,1,2,2,3,1,5,4,4,5,5,5,5,4,4,3,4,5,5,5,5,5,5,5,4,4,4,4,5,5,5,3,4,4,5,4,5,4,2,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,,1,0,0,0,0,3.307692,4.600000,4.200000,4.500000,4,4,2
750,1,2,4,4,4,2,2,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,3,4,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,,,,,,,,,,5,3,5,4,5,5,4,4,4,4,3,4,1,3,4,4,3,3,5,3,4,3,4,4,4,4,4,4,5,5,5,3,4,4,5,5,4,4,4,5,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,,0,0,0,0,1,4.076923,3.700000,4.200000,4.500000,4,3,3
751,2,3,2,6,3,3,3,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,4,3,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,,,,,,,,,,5,5,5,3,4,4,3,1,2,2,4,4,5,3,5,3,4,5,4,4,4,5,4,3,4,4,4,3,4,4,4,3,3,3,5,4,5,5,3,4,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,,1,0,0,0,1,3.461538,4.100000,3.600000,4.750000,4,4,3
752,1,2,3,2,4,2,3,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,4,2,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,1,3,1,2,3,2,3,1,2,1,3,1,2,4,3,3,3,3,4,2,3,1,1,1,3,3,3,2,1,2,2,3,2,2,2,1,2,1,2,2,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,,1,0,0,0,0,2.076923,2.400000,2.300000,1.500000,4,3,3
753,1,2,4,2,3,3,3,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,3,3,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,,,,,,,,,,5,4,4,4,4,5,4,4,5,5,4,3,5,3,3,5,5,5,4,5,5,5,4,4,1,3,1,2,3,2,3,1,1,2,4,4,4,4,4,5,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,,1,0,0,0,1,4.153846,4.500000,1.900000,4,4,3,3
754,2,3,4,6,4,1,3,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,4,5,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,,,,,,,,,,3,1,3,5,3,4,5,5,3,4,4,4,5,4,4,3,5,4,4,4,4,3,5,4,4,4,4,4,4,5,5,4,3,5,3,3,3,4,5,4,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,,1,0,0,0,1,3.692308,4,4.200000,3.250000,4,3,2
755,2,2,3,3,3,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,3,2,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,,,,,,,,,,2,2,1,1,4,2,1,2,3,1,3,1,1,3,2,2,1,2,1,1,3,2,2,1,3,2,4,3,3,3,2,3,2,3,1,1,3,2,1,2,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,,0,0,0,0,0,2,1.700000,2.800000,1.750000,4,4,3
756,1,2,4,6,2,1,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,3,2,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,,,,,,,,,,3,4,3,4,5,4,4,4,3,5,4,4,3,5,3,4,4,4,5,5,5,4,5,4,1,3,1,3,2,4,3,3,2,3,5,4,5,3,4,5,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,,1,0,0,0,0,4,4.300000,2.500000,4.250000,4,4,3
757,2,2,3,2,2,2,2,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,2,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,,,,,,,,,,5,5,4,4,4,4,4,5,4,4,5,3,4,4,4,4,5,4,3,4,4,5,3,4,4,4,4,3,4,4,4,3,3,3,4,4,5,5,5,4,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,,1,0,0,0,0,4.230769,4,3.600000,4.500000,4,4,2
758,2,4,2,6,3,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,3,2,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,5,5,4,5,4,5,2,2,2,1,5,4,4,5,4,4,5,4,4,4,4,4,5,4,3,5,4,4,4,4,4,4,5,5,4,5,3,4,4,4,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,,1,0,0,0,0,3.769231,4.200000,4.200000,4,3,4,2
759,2,3,5,6,2,2,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,3,5,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,,,,,,,,,,5,5,5,5,5,5,2,3,1,3,5,4,3,5,4,5,4,4,4,4,4,5,5,3,3,4,5,5,4,5,4,3,3,5,3,3,5,4,4,5,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,,1,0,0,0,1,4.076923,4.200000,4.100000,3.750000,4,4,2
760,1,4,3,5,2,1,2,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,2,2,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,,,,,,,,,,4,3,4,4,5,4,5,5,4,5,3,3,4,5,3,1,1,1,3,1,3,1,2,2,1,1,3,2,1,1,3,2,3,4,5,5,4,4,3,5,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,,1,0,0,0,0,4.153846,1.800000,2.100000,4.500000,4,4,3
761,1,2,3,2,3,3,3,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,3,2,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,,,,,,,,,,4,5,3,3,5,4,2,3,3,4,3,3,2,3,5,3,4,3,5,5,4,5,5,4,4,3,3,3,4,3,3,4,4,4,3,4,4,4,2,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,,1,0,0,0,0,3.461538,4.300000,3.500000,3.750000,4,4,3
762,1,2,2,3,3,3,2,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,3,3,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,,,,,,,,,,3,3,4,2,3,2,4,5,5,5,2,3,1,3,2,1,3,3,3,3,1,3,2,1,1,2,2,2,1,3,3,1,2,3,2,4,1,3,4,4,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,,0,0,0,0,1,3.384615,2.200000,2,2.500000,4,4,3
763,1,3,4,2,3,2,3,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,4,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,,,,,,,,,,4,5,4,4,5,5,4,4,5,4,4,4,3,3,5,5,5,5,4,4,5,3,4,3,4,3,4,5,4,5,4,4,4,3,4,5,3,5,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,,1,0,0,0,0,4.230769,4.300000,4,4.250000,4,4,3
764,2,2,5,3,3,1,3,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,5,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,,,,,,,,,,1,4,2,1,3,1,2,2,3,3,2,2,2,1,3,4,4,4,5,4,5,5,4,5,5,4,4,4,5,4,4,4,4,4,2,2,3,3,2,2,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,,1,0,0,0,0,2.076923,4.300000,4.200000,2.500000,4,4,3
765,2,1,5,5,2,1,5,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,4,5,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,3,5,4,4,4,4,4,4,5,5,4,4,4,5,3,4,4,4,4,4,4,4,5,4,2,3,3,1,1,2,4,4,2,2,5,4,5,4,4,4,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,,1,0,0,0,1,4.230769,4,2.400000,4.500000,4,4,3
766,1,3,1,2,1,1,3,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,3,2,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,,,,,,,,,,3,4,4,5,4,4,4,4,5,4,4,3,5,5,4,4,3,4,4,3,4,5,4,4,4,3,4,5,4,5,4,5,3,5,5,4,5,4,3,3,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,,1,0,0,0,0,4.076923,3.900000,4.200000,4.500000,4,4,3
767,2,2,5,2,2,1,4,2,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,3,1,1,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,5,5,4,4,3,4,4,3,5,4,5,3,4,4,4,4,4,5,5,5,3,4,4,5,4,3,4,3,5,5,5,5,5,3,4,5,4,5,4,5,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,,1,0,0,0,0,4.076923,4.300000,4.200000,4.500000,4,3,3
768,1,2,4,4,4,1,2,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,3,3,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,,,,,,,,,,1,3,2,4,4,4,3,5,5,4,5,3,4,4,3,5,3,4,5,4,5,4,5,5,4,5,4,5,5,3,4,4,3,3,3,3,3,4,1,3,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,,1,0,0,0,1,3.615385,4.300000,4,3.250000,4,4,2
769,1,4,4,6,3,4,2,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,3,5,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,,,,,,,,,,5,4,5,4,4,4,5,4,4,4,4,5,4,4,5,4,4,4,4,3,5,3,5,4,5,4,3,5,4,4,5,3,5,3,4,4,3,4,4,4,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,,1,0,0,0,1,4.307692,4.100000,4.100000,3.750000,4,4,3
770,1,2,2,3,2,1,3,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,4,3,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,4,4,4,5,4,4,5,4,4,5,4,4,3,3,4,5,5,4,4,4,5,5,5,5,4,5,4,4,3,4,3,3,3,3,3,3,5,4,5,4,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,,1,0,0,0,1,4.153846,4.600000,3.600000,3.750000,4,4,2
771,2,3,1,8,3,3,4,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,5,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,,,,,,,,,,3,3,5,4,4,4,4,4,5,5,4,5,4,5,5,4,3,3,4,4,5,5,4,4,4,4,4,5,4,4,5,3,3,4,5,4,5,3,5,4,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,,1,0,0,0,0,4.230769,4.100000,4,4.250000,4,4,3
772,2,2,3,2,3,2,3,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,3,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,3,5,5,3,5,4,4,4,5,3,4,4,5,4,3,5,3,5,4,4,3,5,4,4,4,5,4,5,5,3,4,4,3,3,3,4,3,4,4,5,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,,1,0,0,0,0,4.076923,4,4,3.500000,4,4,2
773,2,1,4,2,3,2,3,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,2,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,,,,,,,,,,4,4,3,3,4,4,4,3,5,4,5,4,4,4,4,4,3,3,5,3,4,3,4,4,4,5,5,4,4,5,4,5,4,4,4,5,3,4,3,4,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,,1,0,0,0,0,3.923077,3.700000,4.400000,4,4,4,3
774,1,3,4,2,3,1,4,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,3,2,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,,,,,,,,,,5,4,4,5,5,5,3,4,4,4,5,5,5,5,5,5,5,4,4,3,4,5,5,5,5,4,5,4,4,3,5,3,5,4,4,4,5,4,5,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,,1,0,0,0,0,4.461538,4.500000,4.200000,4.250000,4,3,2
775,1,4,5,6,2,2,3,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,2,2,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,,,,,,,,,,4,4,4,5,5,4,5,4,4,3,5,5,4,5,1,2,4,1,2,1,2,4,3,1,4,3,3,4,3,4,5,5,5,4,3,3,4,5,4,5,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,,1,0,0,0,0,4.384615,2.100000,4,3.750000,4,3,2
776,1,2,1,5,3,1,2,2,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,2,0,1,1,0,0,1,0,,,,,,,,,,,1,0,0,1,0,1,0,0,0,4,5,3,4,4,5,4,5,5,3,4,5,5,5,4,5,4,3,4,3,3,4,5,4,4,3,5,4,3,3,5,5,3,4,4,4,4,3,4,4,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,,1,0,0,0,0,4.307692,3.900000,3.900000,3.750000,4,4,3
777,1,2,3,4,3,1,4,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,3,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,4,5,3,4,4,2,3,3,2,3,2,1,1,3,1,3,1,4,3,2,3,1,1,1,1,2,1,1,2,2,1,3,1,1,3,1,4,3,1,2,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,,0,0,0,0,0,3,2,1.500000,2.750000,4,4,3
778,1,3,3,5,2,2,2,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,2,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,,,,,,,,,,5,5,5,4,5,4,4,4,4,4,3,3,4,5,5,4,5,5,5,4,4,4,4,3,2,1,1,1,1,2,1,3,2,2,4,4,4,5,3,3,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,,1,0,0,0,0,4.230769,4.300000,1.600000,4.250000,4,4,3
779,1,4,4,6,2,1,2,2,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,2,1,0,1,0,1,0,0,1,,,,,,,,,,,0,0,1,0,0,1,0,0,0,3,1,3,5,4,3,4,4,4,3,4,4,4,3,5,5,5,4,4,3,4,5,5,5,4,5,4,4,4,4,4,4,5,4,4,3,5,4,3,5,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,,1,0,0,0,0,3.461538,4.500000,4.200000,4,4,4,2
780,1,2,4,5,3,1,4,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2,1,0,1,0,1,0,0,1,,,,,,,,,,,0,1,0,0,1,0,1,0,0,5,4,4,5,4,3,5,5,4,5,4,5,5,5,4,3,5,4,5,4,4,3,4,4,5,4,5,3,4,4,5,5,4,3,5,5,5,5,5,4,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,,1,0,0,0,0,4.461538,4,4.200000,5,3,3,2
781,2,5,4,3,3,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,2,2,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,,,,,,,,,,3,5,3,2,2,3,4,5,3,4,3,4,4,4,3,3,4,5,4,5,5,4,4,4,5,5,5,4,4,5,5,5,4,4,4,5,5,4,4,4,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,,1,0,0,0,0,3.461538,4.100000,4.600000,4.500000,4,4,2
782,2,2,5,2,5,1,2,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,2,4,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,,,,,,,,,,4,4,3,4,3,5,3,4,3,4,4,5,4,5,4,3,3,4,4,4,3,5,4,3,1,1,2,3,1,1,1,1,1,4,4,4,4,5,3,3,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,,1,0,0,0,0,3.923077,3.700000,1.600000,4.250000,4,4,3
783,1,2,3,6,2,2,2,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,2,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,,,,,,,,,,4,4,4,5,4,5,5,4,4,3,4,4,5,3,4,4,4,5,5,5,3,4,4,5,1,2,2,1,2,3,1,2,2,2,4,5,4,4,5,4,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,,1,0,0,0,0,4.076923,4.300000,1.800000,4.250000,4,3,2
784,2,2,1,6,2,3,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,2,4,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,,,,,,,,,,4,4,5,3,2,2,2,2,2,3,4,4,4,5,5,4,3,3,4,4,5,5,4,4,5,4,4,4,4,5,4,4,4,4,4,5,3,4,4,4,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,,1,0,0,0,0,3.230769,4.100000,4.200000,4,4,4,3
785,1,4,1,2,2,3,3,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,,,,,,,,,,4,5,4,4,4,4,5,4,4,4,5,5,5,4,3,3,4,4,5,4,5,4,3,5,4,3,3,4,3,4,5,5,5,4,4,5,5,4,5,5,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,,1,0,0,0,0,4.307692,4,4,4.500000,4,4,3
786,2,2,5,2,4,1,2,2,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,4,2,0,1,1,0,0,1,0,,,,,,,,,,,0,0,1,0,0,1,0,0,0,2,2,3,1,4,2,3,2,2,1,4,5,4,5,3,3,1,4,3,3,2,2,2,2,1,2,1,2,3,1,3,3,3,2,2,1,3,2,4,5,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,,1,0,0,0,0,2.769231,2.500000,2.100000,2,4,4,3
787,2,4,4,4,5,2,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2,4,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,,,,,,,,,,4,4,3,5,4,5,4,4,5,5,5,3,3,5,3,1,3,1,1,2,2,1,2,3,5,4,3,5,4,4,5,3,5,3,4,5,4,4,5,5,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,,1,0,0,0,0,4.307692,1.900000,4.100000,4.250000,3,4,2
788,2,2,4,2,4,3,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,3,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,,,,,,,,,,4,5,4,4,5,5,4,3,5,4,4,4,4,5,4,5,4,3,4,4,4,4,4,4,4,4,5,4,4,5,3,3,3,5,5,5,4,5,4,5,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,,1,0,0,0,0,4.307692,4,4,4.750000,4,4,3
789,2,4,4,2,3,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,3,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,3,4,3,3,4,5,3,4,4,4,2,3,3,1,5,5,5,4,4,3,4,5,3,4,4,4,5,4,3,3,4,4,5,3,3,4,3,3,4,5,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,,1,0,0,0,0,3.307692,4.200000,3.900000,3.250000,4,4,3
790,2,2,3,2,2,2,3,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,2,2,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,,,,,,,,,,2,1,1,4,5,4,5,4,4,4,5,5,4,5,4,4,4,3,4,5,3,3,3,5,4,5,3,5,5,4,5,4,4,4,3,3,4,4,5,5,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,,1,0,0,0,0,3.769231,3.800000,4.300000,3.500000,4,4,3
791,2,3,4,2,1,3,5,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,3,4,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,,,,,,,,,,5,5,5,3,5,4,4,5,3,4,4,4,4,4,3,5,3,4,4,4,5,4,5,5,4,3,5,4,5,4,4,4,5,5,4,3,4,5,5,4,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,,1,0,0,0,1,4.230769,4.200000,4.300000,4,3,4,2
792,1,3,5,4,3,1,2,2,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,3,1,1,0,1,0,0,1,0,,,,,,,,,,,0,1,0,1,0,0,1,0,0,4,4,4,3,5,4,4,4,5,5,4,5,3,5,4,3,4,3,4,5,4,3,5,3,4,4,4,5,4,5,4,5,4,3,4,4,4,5,3,4,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,,1,0,0,0,0,4.307692,3.800000,4.200000,4.250000,4,3,3
793,1,4,4,4,5,2,2,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,3,3,0,1,0,1,0,0,0,,,,,,,,,,,0,0,1,0,0,1,0,0,0,4,3,4,4,5,3,4,5,4,5,5,4,4,5,4,4,4,4,4,3,4,4,5,5,4,4,3,5,4,3,4,5,3,3,5,4,4,5,4,5,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,,1,0,0,0,1,4.230769,4.100000,3.800000,4.500000,3,4,3
794,1,3,2,2,3,1,3,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,2,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,,,,,,,,,,5,4,5,4,4,4,4,4,3,4,5,5,4,5,5,4,4,5,3,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,5,4,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,,1,0,0,0,0,4.307692,4.100000,4,4,4,4,2
795,2,3,5,4,4,3,3,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,2,3,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,,,,,,,,,,5,5,4,3,4,3,3,4,3,5,5,3,5,4,3,3,3,1,3,1,1,3,1,2,4,3,4,5,5,4,4,4,5,5,4,4,3,4,3,4,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,,1,0,0,0,0,3.923077,2.100000,4.300000,3.750000,4,3,3
796,2,4,2,2,2,1,2,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,3,2,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,,,,,,,,,,4,4,3,3,5,3,5,3,4,4,5,5,4,5,4,4,3,5,4,3,3,4,4,5,4,5,4,3,5,4,4,3,4,3,4,5,4,4,4,3,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,,1,0,0,0,0,4.076923,3.900000,3.900000,4.250000,3,4,2
797,1,2,4,2,4,1,5,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,2,5,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,,,,,,,,,,3,4,5,3,4,3,4,4,5,4,3,3,5,5,4,4,5,4,4,4,4,5,4,5,4,5,4,4,4,4,5,5,4,5,2,3,3,3,1,2,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,,1,0,0,0,0,3.846154,4.300000,4.400000,2.750000,4,4,3
798,1,4,5,2,3,3,2,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,3,4,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,,,,,,,,,,4,1,1,1,2,2,2,3,2,1,1,3,1,3,4,1,3,1,2,3,4,1,1,2,3,2,2,1,2,2,3,2,3,2,3,2,3,4,3,2,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,,0,0,0,0,1,2,2.200000,2.200000,3,3,4,3
799,1,4,2,2,2,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,2,2,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,,,,,,,,,,2,3,2,1,1,1,3,2,2,1,5,4,4,4,4,4,3,5,4,3,3,4,4,5,5,3,3,5,4,4,4,5,4,4,5,4,4,4,3,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,,1,0,0,0,0,2.384615,3.900000,4.100000,4.250000,4,3,2
800,2,3,4,2,2,1,3,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,4,3,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,,,,,,,,,,2,3,1,3,3,3,5,5,5,5,3,1,1,2,3,2,3,1,3,1,3,1,1,2,3,4,3,4,4,5,4,3,5,3,2,3,2,1,5,3,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,,0,0,0,0,1,3.153846,2,3.800000,2,4,4,2
